,_step,env_step,episode,episode_reward,time,env,seed,agent
32,823,801000.0,800,10.702224014155846,8345.205028295517,dog-run,5850,TD3
33,849,826000.0,825,10.010245445526085,8615.929933786392,dog-run,5850,TD3
34,875,851000.0,850,7.588709093976604,8886.764806509018,dog-run,5850,TD3
35,901,876000.0,875,10.401332281939785,9173.257735729218,dog-run,5850,TD3
36,927,901000.0,900,8.977542558731852,9454.121538877487,dog-run,5850,TD3
37,953,926000.0,925,8.866535870389761,9722.524771928787,dog-run,5850,TD3
38,979,951000.0,950,7.862598262591962,10010.781285047531,dog-run,5850,TD3
39,1005,976000.0,975,9.030905862038646,10294.31037402153,dog-run,5850,TD3
40,1031,1001000.0,1000,10.67821354619346,10578.751953125,dog-run,5850,TD3
41,1057,1026000.0,1025,6.727587069715968,10866.176815986633,dog-run,5850,TD3
42,1083,1051000.0,1050,8.006278364203608,11151.410573720932,dog-run,5850,TD3
43,1109,1076000.0,1075,11.368281713167551,11430.312024116516,dog-run,5850,TD3
44,1135,1101000.0,1100,10.85745638430365,11693.588883161545,dog-run,5850,TD3
45,1161,1126000.0,1125,9.47018730874728,11959.807996034622,dog-run,5850,TD3
46,1187,1151000.0,1150,12.806448946395406,12218.788986682892,dog-run,5850,TD3
47,1213,1176000.0,1175,9.858086683189898,12489.85637974739,dog-run,5850,TD3
48,1239,1201000.0,1200,13.599943634178555,12760.157032489777,dog-run,5850,TD3
49,1265,1226000.0,1225,6.718554376220853,13027.048949480057,dog-run,5850,TD3
50,1291,1251000.0,1250,7.9132228170561945,13303.58776807785,dog-run,5850,TD3
51,1317,1276000.0,1275,6.843200216605737,13573.050686597824,dog-run,5850,TD3
52,1343,1301000.0,1300,7.605207172421825,13824.119189739227,dog-run,5850,TD3
53,1369,1326000.0,1325,11.04278785796393,14086.496052742004,dog-run,5850,TD3
54,1395,1351000.0,1350,8.819272517888937,14352.44669675827,dog-run,5850,TD3
55,1421,1376000.0,1375,10.907180999000577,14624.818787574768,dog-run,5850,TD3
56,1447,1401000.0,1400,9.765788511162075,14906.604660272598,dog-run,5850,TD3
57,1473,1426000.0,1425,11.784129092681933,15196.076644659042,dog-run,5850,TD3
58,1499,1451000.0,1450,11.399589859255597,15494.475261688232,dog-run,5850,TD3
59,1525,1476000.0,1475,10.26793712503578,15788.24442577362,dog-run,5850,TD3
60,1551,1501000.0,1500,12.991373979056638,16069.53841328621,dog-run,5850,TD3
61,1577,1526000.0,1525,10.995220200094675,16364.469108104706,dog-run,5850,TD3
62,1603,1551000.0,1550,10.030716075685447,16660.251386642456,dog-run,5850,TD3
63,1629,1576000.0,1575,4.709667395917004,16958.397310972214,dog-run,5850,TD3
64,1655,1601000.0,1600,9.659316388545914,17257.05517411232,dog-run,5850,TD3
65,1681,1626000.0,1625,7.035976521623718,17552.564882993698,dog-run,5850,TD3
66,1707,1651000.0,1650,8.451805706237177,17856.911410331726,dog-run,5850,TD3
67,1733,1676000.0,1675,5.104692656294438,18159.603043794632,dog-run,5850,TD3
68,1759,1701000.0,1700,4.093068360034875,18477.128911733627,dog-run,5850,TD3
69,1785,1726000.0,1725,3.965805655625993,18781.094317913055,dog-run,5850,TD3
70,1811,1751000.0,1750,4.559701372561335,19086.272625684738,dog-run,5850,TD3
71,1837,1776000.0,1775,4.936490645518285,19390.5192155838,dog-run,5850,TD3
72,1863,1801000.0,1800,4.2697420497634635,19688.800427675247,dog-run,5850,TD3
73,1889,1826000.0,1825,4.105185453335344,19990.735333919525,dog-run,5850,TD3
74,1915,1851000.0,1850,4.557461687054663,20304.201934814453,dog-run,5850,TD3
75,1941,1876000.0,1875,6.189920483966986,20608.432060956955,dog-run,5850,TD3
76,1967,1901000.0,1900,5.815040085912199,20901.717708826065,dog-run,5850,TD3
77,1993,1926000.0,1925,7.048742813647223,21196.338742494583,dog-run,5850,TD3
78,2019,1951000.0,1950,5.159446379159514,21491.819313049316,dog-run,5850,TD3
79,2045,1976000.0,1975,5.237087792235307,21777.578114509583,dog-run,5850,TD3
80,2071,2001000.0,2000,5.502369694317386,22064.401571512222,dog-run,5850,TD3
81,2097,2026000.0,2025,6.287936758966469,22350.479020357132,dog-run,5850,TD3
82,2123,2051000.0,2050,6.619493233435188,22642.377598047256,dog-run,5850,TD3
83,2149,2076000.0,2075,6.4020069254382275,22940.45681285858,dog-run,5850,TD3
84,2175,2101000.0,2100,5.068004667630999,23241.06255364418,dog-run,5850,TD3
85,2201,2126000.0,2125,6.495576887578933,23557.007777929306,dog-run,5850,TD3
86,2227,2151000.0,2150,8.874311695442675,23866.670561790466,dog-run,5850,TD3
87,2253,2176000.0,2175,5.790505293701086,24185.358198165894,dog-run,5850,TD3
88,2279,2201000.0,2200,4.3142757685352695,24501.508164167404,dog-run,5850,TD3
89,2305,2226000.0,2225,5.336873131569573,24820.07642889023,dog-run,5850,TD3
90,2331,2251000.0,2250,9.329522591060952,25129.380363464355,dog-run,5850,TD3
91,2357,2276000.0,2275,8.939545099401766,25441.181026935577,dog-run,5850,TD3
92,2383,2301000.0,2300,5.050926532483265,25758.287660598755,dog-run,5850,TD3
93,2409,2326000.0,2325,6.873986677760736,26086.558560609818,dog-run,5850,TD3
94,2435,2351000.0,2350,12.805170347912233,26403.2068901062,dog-run,5850,TD3
95,2461,2376000.0,2375,9.785604849522262,26716.253966331482,dog-run,5850,TD3
96,2487,2401000.0,2400,10.851456370632462,27022.510601997375,dog-run,5850,TD3
97,2513,2426000.0,2425,5.417813814117744,27330.941186904907,dog-run,5850,TD3
98,2539,2451000.0,2450,14.36044360887484,27632.112612962723,dog-run,5850,TD3
99,2565,2476000.0,2475,17.515283948999418,27946.226363658905,dog-run,5850,TD3
100,2591,2501000.0,2500,10.967305372431266,28263.77597594261,dog-run,5850,TD3
101,2617,2526000.0,2525,6.747382795690245,28582.842661857605,dog-run,5850,TD3
102,2643,2551000.0,2550,10.238949661964256,28905.863876342773,dog-run,5850,TD3
103,2669,2576000.0,2575,7.706841645470408,29222.5675675869,dog-run,5850,TD3
104,2695,2601000.0,2600,5.988300983595401,29540.84458374977,dog-run,5850,TD3
105,2721,2626000.0,2625,4.9034473218283985,29863.18152141571,dog-run,5850,TD3
106,2747,2651000.0,2650,4.944794098691532,30178.631333351135,dog-run,5850,TD3
107,2773,2676000.0,2675,4.90007906225314,30495.67612552643,dog-run,5850,TD3
108,2799,2701000.0,2700,6.525818151258434,30810.58753347397,dog-run,5850,TD3
109,2825,2726000.0,2725,5.333384498612404,31130.746262311935,dog-run,5850,TD3
110,2851,2751000.0,2750,5.397171555742281,31444.82017636299,dog-run,5850,TD3
111,2877,2776000.0,2775,5.013024006346737,31751.312143325806,dog-run,5850,TD3
112,2903,2801000.0,2800,6.529892084519561,32067.59161543846,dog-run,5850,TD3
113,2929,2826000.0,2825,5.721286733294917,32390.427178382874,dog-run,5850,TD3
114,2955,2851000.0,2850,5.178255478665091,32707.64009666443,dog-run,5850,TD3
115,2981,2876000.0,2875,5.549898311851445,33030.30571913719,dog-run,5850,TD3
116,3007,2901000.0,2900,3.923457329017727,33348.78946971893,dog-run,5850,TD3
117,3033,2926000.0,2925,12.50739221374753,33654.62416934967,dog-run,5850,TD3
118,3059,2951000.0,2950,5.114283109716903,33967.9924287796,dog-run,5850,TD3
119,3085,2976000.0,2975,8.331416721113062,34272.09055185318,dog-run,5850,TD3
120,3111,3001000.0,3000,4.643427845900077,34570.51121330261,dog-run,5850,TD3
121,3137,3026000.0,3025,3.0953754104950804,34875.49000620842,dog-run,5850,TD3
122,3163,3051000.0,3050,3.7306146343055153,35186.14361619949,dog-run,5850,TD3
123,3189,3076000.0,3075,5.884570295557392,35487.46196079254,dog-run,5850,TD3
124,3215,3101000.0,3100,3.602323442024968,35803.09573698044,dog-run,5850,TD3
125,3241,3126000.0,3125,6.0598376762294865,36124.75002980232,dog-run,5850,TD3
126,3267,3151000.0,3150,7.153832578669241,36440.750673770905,dog-run,5850,TD3
127,3293,3176000.0,3175,3.3493069253339507,36753.90688419342,dog-run,5850,TD3
128,3319,3201000.0,3200,3.571898996602183,37062.22926902771,dog-run,5850,TD3
129,3345,3226000.0,3225,3.1542848499190645,37377.56398296356,dog-run,5850,TD3
130,3371,3251000.0,3250,4.157392904116674,37678.965726614,dog-run,5850,TD3
131,3397,3276000.0,3275,8.566818810417065,37998.264995098114,dog-run,5850,TD3
132,3423,3301000.0,3300,11.705041714914104,38307.184846401215,dog-run,5850,TD3
133,3449,3326000.0,3325,8.109368702933372,38619.57561850548,dog-run,5850,TD3
134,3475,3351000.0,3350,10.048441380813887,38915.466019153595,dog-run,5850,TD3
135,3501,3376000.0,3375,7.589391951554619,39238.10324549675,dog-run,5850,TD3
136,3527,3401000.0,3400,14.43817329189954,39548.45150446892,dog-run,5850,TD3
137,3553,3426000.0,3425,4.0802316807383106,39862.34618926048,dog-run,5850,TD3
138,3579,3451000.0,3450,9.225982237093096,40172.36046075821,dog-run,5850,TD3
139,3605,3476000.0,3475,10.293041132251048,40488.11631441116,dog-run,5850,TD3
140,3631,3501000.0,3500,7.045495924635043,40798.197343587875,dog-run,5850,TD3
141,3657,3526000.0,3525,7.657906919960851,41113.60713648796,dog-run,5850,TD3
142,3683,3551000.0,3550,5.297999090087233,41425.56815862656,dog-run,5850,TD3
143,3709,3576000.0,3575,5.471408523025587,41723.77156710625,dog-run,5850,TD3
144,3735,3601000.0,3600,7.5380535071764685,42005.03993964195,dog-run,5850,TD3
145,3761,3626000.0,3625,6.105196116705735,42321.366649627686,dog-run,5850,TD3
146,3787,3651000.0,3650,5.960312882470636,42646.115527391434,dog-run,5850,TD3
147,3813,3676000.0,3675,5.577372639658347,42963.724411726,dog-run,5850,TD3
148,3839,3701000.0,3700,6.994798160615259,43276.848370075226,dog-run,5850,TD3
149,3865,3726000.0,3725,7.0152368336175,43585.35907244682,dog-run,5850,TD3
150,3891,3751000.0,3750,7.6778474142196895,43889.52671504021,dog-run,5850,TD3
151,3917,3776000.0,3775,5.71247850429837,44203.676166296005,dog-run,5850,TD3
152,3943,3801000.0,3800,6.016614524334217,44514.47684597969,dog-run,5850,TD3
153,3969,3826000.0,3825,6.607149685818333,44825.750891923904,dog-run,5850,TD3
154,3995,3851000.0,3850,5.4056512247046005,45126.425463438034,dog-run,5850,TD3
155,4021,3876000.0,3875,7.064732476053325,45422.48932027817,dog-run,5850,TD3
156,4047,3901000.0,3900,5.11178182209232,45723.81909298897,dog-run,5850,TD3
157,4073,3926000.0,3925,4.864823738930595,46015.94877028465,dog-run,5850,TD3
158,4099,3951000.0,3950,4.777583100614413,46310.60616564751,dog-run,5850,TD3
159,4125,3976000.0,3975,4.890655063946649,46602.65708112717,dog-run,5850,TD3
160,4151,4001000.0,4000,5.813719450589558,46890.91369843483,dog-run,5850,TD3
161,4177,4026000.0,4025,5.999821439893453,47177.66405582428,dog-run,5850,TD3
162,4203,4051000.0,4050,5.726262514852994,47477.536868572235,dog-run,5850,TD3
163,4229,4076000.0,4075,5.18499824912516,47766.6596262455,dog-run,5850,TD3
164,4255,4101000.0,4100,5.599513938071397,48059.621874809265,dog-run,5850,TD3
165,4281,4126000.0,4125,5.041668790378259,48353.91489601135,dog-run,5850,TD3
166,4307,4151000.0,4150,5.3972365493302785,48647.898438215256,dog-run,5850,TD3
167,4333,4176000.0,4175,7.004299240621963,48946.018656253815,dog-run,5850,TD3
168,4359,4201000.0,4200,4.879712201806733,49241.096370220184,dog-run,5850,TD3
169,4385,4226000.0,4225,5.639883904709299,49538.26165485382,dog-run,5850,TD3
170,4411,4251000.0,4250,7.982563426927314,49831.72448158264,dog-run,5850,TD3
171,4437,4276000.0,4275,5.987105300693239,50122.17736387253,dog-run,5850,TD3
172,4463,4301000.0,4300,4.711349055286202,50423.313235759735,dog-run,5850,TD3
173,4489,4326000.0,4325,6.072400304743535,50720.46198678017,dog-run,5850,TD3
174,4515,4351000.0,4350,8.029163582020516,51021.564725875854,dog-run,5850,TD3
175,4541,4376000.0,4375,5.30890611486361,51324.16196227074,dog-run,5850,TD3
176,4567,4401000.0,4400,4.713888439139237,51629.11528992653,dog-run,5850,TD3
177,4593,4426000.0,4425,3.7937446775560595,51930.55833721161,dog-run,5850,TD3
178,4619,4451000.0,4450,5.701967510934991,52234.84519410133,dog-run,5850,TD3
179,4645,4476000.0,4475,5.803021227370566,52529.95180487633,dog-run,5850,TD3
180,4671,4501000.0,4500,6.117188735451114,52828.71029281616,dog-run,5850,TD3
181,4697,4526000.0,4525,7.785916251412421,53134.309507608414,dog-run,5850,TD3
182,4723,4551000.0,4550,5.412886970268731,53429.16123509407,dog-run,5850,TD3
183,4749,4576000.0,4575,4.1115196727011165,53727.523624420166,dog-run,5850,TD3
184,4775,4601000.0,4600,5.068498863807192,54024.44138455391,dog-run,5850,TD3
185,4801,4626000.0,4625,4.057407693585074,54315.838505744934,dog-run,5850,TD3
186,4827,4651000.0,4650,4.425188354617974,54608.027065992355,dog-run,5850,TD3
187,4853,4676000.0,4675,5.563241831395615,54901.14275765419,dog-run,5850,TD3
188,4879,4701000.0,4700,5.623752616761174,55193.88183903694,dog-run,5850,TD3
189,4905,4726000.0,4725,8.966840590762038,55489.78730416298,dog-run,5850,TD3
190,4931,4751000.0,4750,5.902696346280839,55781.38043475151,dog-run,5850,TD3
191,4957,4776000.0,4775,8.894691733810678,56078.18233990669,dog-run,5850,TD3
192,4983,4801000.0,4800,5.944830960751508,56372.985901117325,dog-run,5850,TD3
193,5009,4826000.0,4825,5.339228644990984,56673.35888695717,dog-run,5850,TD3
194,5035,4851000.0,4850,6.362100481231946,56980.4863846302,dog-run,5850,TD3
195,5061,4876000.0,4875,4.902090113980847,57273.44346213341,dog-run,5850,TD3
196,5087,4901000.0,4900,4.629819697611777,57571.67306017876,dog-run,5850,TD3
197,5113,4926000.0,4925,7.095931033846689,57869.14452505112,dog-run,5850,TD3
198,5139,4951000.0,4950,7.752984931125444,58174.042108774185,dog-run,5850,TD3
199,5165,4976000.0,4975,4.522442447095044,58469.356130599976,dog-run,5850,TD3
200,5191,5001000.0,5000,5.859550287066137,58765.014723062515,dog-run,5850,TD3
0,0,1000.0,0,4.189126640104133,20.967998027801514,dog-run,6671,TD3
1,17,26000.0,25,8.692092066837537,195.00915431976318,dog-run,6671,TD3
2,43,51000.0,50,15.74684008257932,422.121689081192,dog-run,6671,TD3
3,69,76000.0,75,19.932574870303988,639.8184826374054,dog-run,6671,TD3
4,95,101000.0,100,14.008527698001922,845.441335439682,dog-run,6671,TD3
5,121,126000.0,125,17.770672189401168,1073.552363395691,dog-run,6671,TD3
6,147,151000.0,150,18.938135297745312,1296.1800010204315,dog-run,6671,TD3
7,173,176000.0,175,18.959468408935866,1518.5267367362976,dog-run,6671,TD3
8,199,201000.0,200,21.12907045011347,1730.6087701320648,dog-run,6671,TD3
9,225,226000.0,225,18.662895663196384,1964.8292994499207,dog-run,6671,TD3
10,251,251000.0,250,18.235961908317925,2167.944033384323,dog-run,6671,TD3
11,277,276000.0,275,18.961356359468233,2367.940346956253,dog-run,6671,TD3
12,303,301000.0,300,19.53421270615422,2581.0928151607513,dog-run,6671,TD3
13,329,326000.0,325,23.387756209029835,2786.547307252884,dog-run,6671,TD3
14,355,351000.0,350,20.08791067507405,3003.690719127655,dog-run,6671,TD3
15,381,376000.0,375,21.837702965200233,3223.858014345169,dog-run,6671,TD3
16,407,401000.0,400,24.991439423178342,3438.137917280197,dog-run,6671,TD3
17,433,426000.0,425,24.318282674241896,3655.973249435425,dog-run,6671,TD3
18,459,451000.0,450,25.165698662579405,3880.7516565322876,dog-run,6671,TD3
19,485,476000.0,475,28.373182581860345,4092.4756693840027,dog-run,6671,TD3
20,511,501000.0,500,28.43150687016717,4288.009840726852,dog-run,6671,TD3
21,537,526000.0,525,26.921971388034308,4495.666310310364,dog-run,6671,TD3
22,563,551000.0,550,30.536190085386714,4714.397668838501,dog-run,6671,TD3
23,589,576000.0,575,32.7613773199579,4925.161437988281,dog-run,6671,TD3
24,615,601000.0,600,30.12985932760123,5148.135578632355,dog-run,6671,TD3
25,641,626000.0,625,33.599389977065314,5369.979437828064,dog-run,6671,TD3
26,667,651000.0,650,32.31145128865616,5593.961517095566,dog-run,6671,TD3
27,693,676000.0,675,29.77672028400421,5790.7141189575195,dog-run,6671,TD3
28,719,701000.0,700,35.447479132228416,5988.505016088486,dog-run,6671,TD3
29,745,726000.0,725,32.32067945415925,6191.102657318115,dog-run,6671,TD3
30,771,751000.0,750,32.0817322958102,6404.336878299713,dog-run,6671,TD3
31,797,776000.0,775,34.59493918064802,6625.353716373444,dog-run,6671,TD3
32,823,801000.0,800,35.21181588768588,6837.605501651764,dog-run,6671,TD3
33,849,826000.0,825,35.717072908144175,7056.685117721558,dog-run,6671,TD3
34,875,851000.0,850,38.41390408330455,7291.187004804611,dog-run,6671,TD3
35,901,876000.0,875,39.472168600474056,7496.10138630867,dog-run,6671,TD3
36,927,901000.0,900,41.099487923611896,7714.534968614578,dog-run,6671,TD3
37,953,926000.0,925,39.158607896992024,7958.729987859726,dog-run,6671,TD3
38,979,951000.0,950,37.98606516813157,8191.685351133347,dog-run,6671,TD3
39,1005,976000.0,975,40.35373564131126,8406.816357851028,dog-run,6671,TD3
40,1031,1001000.0,1000,44.34540083307941,8607.361597299576,dog-run,6671,TD3
41,1057,1026000.0,1025,39.93458482004037,8822.902151107788,dog-run,6671,TD3
42,1083,1051000.0,1050,44.51655909121338,9040.970124006271,dog-run,6671,TD3
43,1109,1076000.0,1075,44.27403076983125,9257.142246723175,dog-run,6671,TD3
44,1135,1101000.0,1100,46.3366896122556,9484.098863363266,dog-run,6671,TD3
45,1161,1126000.0,1125,44.90321905219001,9714.836535453796,dog-run,6671,TD3
46,1187,1151000.0,1150,42.81600177921664,9949.333688735962,dog-run,6671,TD3
47,1213,1176000.0,1175,43.974481155384446,10167.282344341278,dog-run,6671,TD3
48,1239,1201000.0,1200,48.1227837682922,10399.006552696228,dog-run,6671,TD3
49,1265,1226000.0,1225,46.99506830164908,10624.469943761826,dog-run,6671,TD3
50,1291,1251000.0,1250,44.52732395777958,10825.419406175613,dog-run,6671,TD3
51,1317,1276000.0,1275,48.78587298480812,11026.799972772598,dog-run,6671,TD3
52,1343,1301000.0,1300,46.57940701715618,11230.726521253586,dog-run,6671,TD3
53,1369,1326000.0,1325,50.80818196079636,11430.037979364395,dog-run,6671,TD3
54,1395,1351000.0,1350,51.267026557960136,11652.153825759888,dog-run,6671,TD3
55,1421,1376000.0,1375,46.24423074344735,11891.672667980194,dog-run,6671,TD3
56,1447,1401000.0,1400,48.60009398000825,12134.500234603882,dog-run,6671,TD3
57,1473,1426000.0,1425,51.290209617243946,12361.906442403793,dog-run,6671,TD3
58,1499,1451000.0,1450,49.807469403204024,12586.099153518677,dog-run,6671,TD3
59,1525,1476000.0,1475,53.35378714337393,12815.86023569107,dog-run,6671,TD3
60,1551,1501000.0,1500,53.7194476521981,13051.595542669296,dog-run,6671,TD3
61,1577,1526000.0,1525,55.472574399263124,13292.295016765594,dog-run,6671,TD3
62,1603,1551000.0,1550,55.99186997412295,13534.352094173431,dog-run,6671,TD3
63,1629,1576000.0,1575,56.976652962212825,13774.587953805923,dog-run,6671,TD3
64,1655,1601000.0,1600,58.01700159894369,13999.630458116531,dog-run,6671,TD3
65,1681,1626000.0,1625,58.17082688113793,14232.485556602478,dog-run,6671,TD3
66,1707,1651000.0,1650,61.27273847050984,14457.21245098114,dog-run,6671,TD3
67,1733,1676000.0,1675,66.6816646258382,14683.496659755707,dog-run,6671,TD3
68,1759,1701000.0,1700,69.98913989275326,14917.028402328491,dog-run,6671,TD3
69,1785,1726000.0,1725,80.62299297839284,15144.768285274506,dog-run,6671,TD3
70,1811,1751000.0,1750,89.70025392167967,15352.578417539597,dog-run,6671,TD3
71,1837,1776000.0,1775,100.70687186319086,15582.417410612106,dog-run,6671,TD3
72,1863,1801000.0,1800,98.87133426594247,15820.391852855682,dog-run,6671,TD3
73,1889,1826000.0,1825,93.88053155332952,16054.694467306137,dog-run,6671,TD3
74,1915,1851000.0,1850,95.82745784048609,16298.208317518234,dog-run,6671,TD3
75,1941,1876000.0,1875,108.42452366220712,16537.033134698868,dog-run,6671,TD3
76,1967,1901000.0,1900,106.97029619395866,16772.17560338974,dog-run,6671,TD3
77,1993,1926000.0,1925,108.33890516531665,17008.02694940567,dog-run,6671,TD3
78,2019,1951000.0,1950,105.96035085967678,17238.824674367905,dog-run,6671,TD3
79,2045,1976000.0,1975,102.06299547759576,17469.499138832092,dog-run,6671,TD3
80,2071,2001000.0,2000,105.5662284473317,17702.12914443016,dog-run,6671,TD3
81,2097,2026000.0,2025,105.65355981023238,17936.89832663536,dog-run,6671,TD3
82,2123,2051000.0,2050,108.21667925192278,18176.303671121597,dog-run,6671,TD3
83,2149,2076000.0,2075,104.44479474263576,18419.026960849762,dog-run,6671,TD3
84,2175,2101000.0,2100,95.86969996936007,18662.705119371414,dog-run,6671,TD3
85,2201,2126000.0,2125,94.9424740174092,18900.37722492218,dog-run,6671,TD3
86,2227,2151000.0,2150,106.08983345826925,19136.175379037857,dog-run,6671,TD3
87,2253,2176000.0,2175,107.82334743116796,19377.857501983643,dog-run,6671,TD3
88,2279,2201000.0,2200,106.58556989486415,19625.731040239334,dog-run,6671,TD3
89,2305,2226000.0,2225,107.4851009525883,19855.32214665413,dog-run,6671,TD3
90,2331,2251000.0,2250,96.98030219743426,20103.662826776505,dog-run,6671,TD3
91,2357,2276000.0,2275,105.42127694842243,20346.95002746582,dog-run,6671,TD3
92,2383,2301000.0,2300,106.73822714258952,20590.931784391403,dog-run,6671,TD3
93,2409,2326000.0,2325,109.07777489821133,20837.049869537354,dog-run,6671,TD3
94,2435,2351000.0,2350,105.99580294583566,21057.52712893486,dog-run,6671,TD3
95,2461,2376000.0,2375,108.34153851493643,21287.858604192734,dog-run,6671,TD3
96,2487,2401000.0,2400,105.6823661210099,21511.299877882004,dog-run,6671,TD3
97,2513,2426000.0,2425,106.98842351883177,21738.04719042778,dog-run,6671,TD3
98,2539,2451000.0,2450,109.6486977158631,21984.500106811523,dog-run,6671,TD3
99,2565,2476000.0,2475,107.05993147652705,22237.47869873047,dog-run,6671,TD3
100,2591,2501000.0,2500,109.63306129043485,22486.689995527267,dog-run,6671,TD3
101,2617,2526000.0,2525,108.31019707624777,22735.093229532242,dog-run,6671,TD3
102,2643,2551000.0,2550,108.65153077704372,22976.168702602386,dog-run,6671,TD3
103,2669,2576000.0,2575,109.06036078547459,23226.372386932373,dog-run,6671,TD3
104,2695,2601000.0,2600,108.70871471256653,23475.061581373215,dog-run,6671,TD3
105,2721,2626000.0,2625,109.73817899616297,23713.103758335114,dog-run,6671,TD3
106,2747,2651000.0,2650,107.26818022325335,23962.169831752777,dog-run,6671,TD3
107,2773,2676000.0,2675,108.71942712904789,24197.447135210037,dog-run,6671,TD3
108,2799,2701000.0,2700,109.6416367512275,24439.90753388405,dog-run,6671,TD3
109,2825,2726000.0,2725,110.20007838108657,24681.984040260315,dog-run,6671,TD3
110,2851,2751000.0,2750,105.78055127094801,24925.86680841446,dog-run,6671,TD3
111,2877,2776000.0,2775,107.91490593251267,25161.541976690292,dog-run,6671,TD3
112,2903,2801000.0,2800,108.2056039513598,25406.485105752945,dog-run,6671,TD3
113,2929,2826000.0,2825,109.42704709132303,25649.31997537613,dog-run,6671,TD3
114,2955,2851000.0,2850,108.65141583310071,25895.23637008667,dog-run,6671,TD3
115,2981,2876000.0,2875,110.16982104359775,26134.094633102417,dog-run,6671,TD3
116,3007,2901000.0,2900,108.94319036921652,26381.568285226822,dog-run,6671,TD3
117,3033,2926000.0,2925,107.2069930278021,26633.132976293564,dog-run,6671,TD3
118,3059,2951000.0,2950,107.99472907522757,26871.902985095978,dog-run,6671,TD3
119,3085,2976000.0,2975,108.7551910000789,27109.46776676178,dog-run,6671,TD3
120,3111,3001000.0,3000,109.37101462920346,27362.175830602646,dog-run,6671,TD3
121,3137,3026000.0,3025,108.28760965104777,27598.826853990555,dog-run,6671,TD3
122,3163,3051000.0,3050,109.35763450422773,27833.803057432175,dog-run,6671,TD3
123,3189,3076000.0,3075,107.97292514462201,28074.704058647156,dog-run,6671,TD3
124,3215,3101000.0,3100,105.74651846669818,28314.49524950981,dog-run,6671,TD3
125,3241,3126000.0,3125,109.84541332974428,28556.93009543419,dog-run,6671,TD3
126,3267,3151000.0,3150,108.0471628638239,28795.29825735092,dog-run,6671,TD3
127,3293,3176000.0,3175,106.67424381438377,29038.249594926834,dog-run,6671,TD3
128,3319,3201000.0,3200,105.16560887731598,29280.358457803726,dog-run,6671,TD3
129,3345,3226000.0,3225,103.16824449147948,29509.450476884842,dog-run,6671,TD3
130,3371,3251000.0,3250,106.79788865526882,29758.03511404991,dog-run,6671,TD3
131,3397,3276000.0,3275,108.84009872930676,30004.19625878334,dog-run,6671,TD3
132,3423,3301000.0,3300,108.26133735418185,30247.279537916183,dog-run,6671,TD3
133,3449,3326000.0,3325,107.9140387936333,30488.86668896675,dog-run,6671,TD3
134,3475,3351000.0,3350,109.75803916223609,30728.512508392334,dog-run,6671,TD3
135,3501,3376000.0,3375,105.51129770142015,30945.144305467606,dog-run,6671,TD3
136,3527,3401000.0,3400,98.14047094160561,31156.791211605072,dog-run,6671,TD3
137,3553,3426000.0,3425,106.10267063450337,31371.28553557396,dog-run,6671,TD3
138,3579,3451000.0,3450,108.8778422462174,31582.889272212982,dog-run,6671,TD3
139,3605,3476000.0,3475,108.48586193492608,31812.468851566315,dog-run,6671,TD3
140,3631,3501000.0,3500,109.1415400541446,32007.506681203842,dog-run,6671,TD3
141,3657,3526000.0,3525,107.98374997185252,32193.623733997345,dog-run,6671,TD3
142,3683,3551000.0,3550,106.9174470645554,32384.92760872841,dog-run,6671,TD3
143,3709,3576000.0,3575,108.01377028143429,32599.011322021484,dog-run,6671,TD3
144,3735,3601000.0,3600,106.92908662477286,32815.07520580292,dog-run,6671,TD3
145,3761,3626000.0,3625,106.01066131366868,33055.96005797386,dog-run,6671,TD3
146,3787,3651000.0,3650,105.9433118226895,33291.06545138359,dog-run,6671,TD3
147,3813,3676000.0,3675,106.42145960121665,33526.58020877838,dog-run,6671,TD3
148,3839,3701000.0,3700,107.64291629394825,33719.51956152916,dog-run,6671,TD3
149,3865,3726000.0,3725,107.75500907229886,33950.169536828995,dog-run,6671,TD3
150,3891,3751000.0,3750,106.25564272591778,34182.765489816666,dog-run,6671,TD3
151,3917,3776000.0,3775,109.99811543859671,34424.768807411194,dog-run,6671,TD3
152,3943,3801000.0,3800,108.55942712656426,34659.00277018547,dog-run,6671,TD3
153,3969,3826000.0,3825,107.90279021817837,34891.65446281433,dog-run,6671,TD3
154,3995,3851000.0,3850,106.81301643952852,35138.384925842285,dog-run,6671,TD3
155,4021,3876000.0,3875,105.87938288180717,35384.58886599541,dog-run,6671,TD3
156,4047,3901000.0,3900,106.43672870223796,35613.33061504364,dog-run,6671,TD3
157,4073,3926000.0,3925,108.59139532367388,35856.512899398804,dog-run,6671,TD3
158,4099,3951000.0,3950,108.32167051985223,36099.1502764225,dog-run,6671,TD3
159,4125,3976000.0,3975,109.74244997730185,36348.90236449242,dog-run,6671,TD3
160,4151,4001000.0,4000,107.95278672075665,36586.83650326729,dog-run,6671,TD3
161,4177,4026000.0,4025,110.29902080033787,36826.85556650162,dog-run,6671,TD3
162,4203,4051000.0,4050,97.5733886456968,37064.502967596054,dog-run,6671,TD3
163,4229,4076000.0,4075,108.38769461861015,37304.433988809586,dog-run,6671,TD3
164,4255,4101000.0,4100,109.87669025171051,37534.70377230644,dog-run,6671,TD3
165,4281,4126000.0,4125,108.73664606730604,37764.27043223381,dog-run,6671,TD3
